keynumber,comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,overs,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text
3269,210070,1273713,BAN v SCOT,BAN,SCOT,BAN,2,11,6,1,"Davey to Shakib Al Hasan, 1 run",0,0,0,56143,Shakib Al Hasan,20,27,407265,Josh Davey,3,0,12,1,56029,Mushfiqur Rahim,31,27,659081,Mark Watt,2,0,13,0,0,,,,,,0,<b>missed runout! Coetzer is having a nightmare in the field today. </b> Davey went for yorker and Shakib jammed it out into extra cover. The captain charges forward and has one stump to aim at from 15 yards with Shakib at least three yards short trying to make the single but the throw is two yards wide. Hands on head from the men in purple.
3270,211010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,1,0,"Greaves to Shakib Al Hasan, OUT",0,0,0,56143,Shakib Al Hasan,20,28,873199,Chris Greaves,0.1,0,0,1,56029,Mushfiqur Rahim,31,27,407265,Josh Davey,3,0,12,1,56143,Shakib Al Hasan,Chris Greaves,20,28,Shakib Al Hasan c MacLeod b Greaves 20 (53m 28b 1x4 0x6) SR: 71.42,0,<b>How do you like that?!</b> What a day Greaves is having. Rank half tracker but you know it's  his day when he can fetch the wicket of Shakib with a ball like that. Shakib rocked back early to heave this over midwicket for six but the ball skidded a touch low and he wound up scuffing it closer to the toe of the bat. MacLeod ranges 25 yards to his right and takes a catch in stride at chest height along the rope.
3271,211020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,2,1,"Greaves to Mushfiqur Rahim, 1 run",0,0,0,56029,Mushfiqur Rahim,32,28,873199,Chris Greaves,0.2,0,1,1,56025,Mahmudullah,0,0,407265,Josh Davey,3,0,12,1,0,,,,,,0,"skids this on quicker on fourth stump on a good length, swatted into midwicket for one."
3272,211030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,3,1,"Greaves to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,1,1,873199,Chris Greaves,0.3,0,2,1,56029,Mushfiqur Rahim,32,28,407265,Josh Davey,3,0,12,1,0,,,,,,0,charge from the captain to a full ball and heaves this in the air but safely in a gap at deep midwicket before MacLeod relays in for one.
3273,211040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,4,4,"Greaves to Mushfiqur Rahim, FOUR",1,0,0,56029,Mushfiqur Rahim,36,29,873199,Chris Greaves,0.4,0,6,1,56025,Mahmudullah,1,1,407265,Josh Davey,3,0,12,1,0,,,,,,0,"short on the stumps, pulls this through deep midwicket, MacLeod and Wheal from deep square leg converge but can't deny the boundary."
3274,211060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,5,0,"Greaves to Mushfiqur Rahim, no run",0,0,0,56029,Mushfiqur Rahim,36,30,873199,Chris Greaves,0.5,0,7,1,56025,Mahmudullah,1,1,407265,Josh Davey,3,0,12,1,0,,,,,,0,"short on sixth stump, cuts this straight to point."
3275,211050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,5,1,"Greaves to Mushfiqur Rahim, 1 wide",0,1,0,56029,Mushfiqur Rahim,36,29,873199,Chris Greaves,0.4,0,7,1,56025,Mahmudullah,1,1,407265,Josh Davey,3,0,12,1,0,,,,,,0,skids this flat and short down leg.
3276,211070,1273713,BAN v SCOT,BAN,SCOT,BAN,2,12,6,1,"Greaves to Mushfiqur Rahim, 1 run",0,0,0,56029,Mushfiqur Rahim,37,31,873199,Chris Greaves,1,0,8,1,56025,Mahmudullah,1,1,407265,Josh Davey,3,0,12,1,0,,,,,,0,"googly lands short on fifth stump, pulled flat to deep midwicket."
3277,212010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,1,0,"Watt to Mushfiqur Rahim, no run",0,0,0,56029,Mushfiqur Rahim,37,32,659081,Mark Watt,2.1,0,13,0,56025,Mahmudullah,1,1,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"good length ball on fourth stump, goes to cut but picks out Greaves at backward point."
3278,212020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,2,0,"Watt to Mushfiqur Rahim, no run",0,0,0,56029,Mushfiqur Rahim,37,33,659081,Mark Watt,2.2,0,13,0,56025,Mahmudullah,1,1,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"arm ball skids on from fifth stump, cuts to Greaves again."
3279,212030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,3,0,"Watt to Mushfiqur Rahim, no run",0,0,0,56029,Mushfiqur Rahim,37,34,659081,Mark Watt,2.3,0,13,0,56025,Mahmudullah,1,1,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"speared in very full on middle, jammed out to extra cover."
3280,212040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,4,1,"Watt to Mushfiqur Rahim, 1 run",0,0,0,56029,Mushfiqur Rahim,38,35,659081,Mark Watt,2.4,0,14,0,56025,Mahmudullah,1,1,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"full and very wide, pushed out to deep cover."
3281,212050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,5,0,"Watt to Mahmudullah, no run",0,0,0,56025,Mahmudullah,1,2,659081,Mark Watt,2.5,0,14,0,56029,Mushfiqur Rahim,38,35,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"jammed in full again, driven straight to extra cover."
3282,212060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,13,6,0,"Watt to Mahmudullah, no run",0,0,0,56025,Mahmudullah,1,3,659081,Mark Watt,3,0,14,0,56029,Mushfiqur Rahim,38,35,873199,Chris Greaves,1,0,8,1,0,,,,,,0,"full and very wide, just inside the guidelines and left alone. Correctly deemed legal."
3283,213010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,1,0,"Greaves to Mushfiqur Rahim, OUT",0,0,0,56029,Mushfiqur Rahim,38,36,873199,Chris Greaves,1.1,0,8,2,56025,Mahmudullah,1,3,659081,Mark Watt,3,0,14,0,56029,Mushfiqur Rahim,Chris Greaves,38,36,Mushfiqur Rahim  b Greaves 38 (53m 36b 1x4 2x6) SR: 105.55,0,"to quote Fazeer Mohammed, Mushfiqur... <strong>why did you do that?!?!</strong> Good length ball on the stumps, Mushfiqur premeditates a scoop/ramp over fine leg but goes too far across his stumps and misses a googly, leg stump knocked back."
3284,213020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,2,1,"Greaves to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,1,1,873199,Chris Greaves,1.2,0,9,2,56025,Mahmudullah,1,3,659081,Mark Watt,3,0,14,0,0,,,,,,0,"short and wide, slaps this to the cover sweeper."
3285,213030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,3,1,"Greaves to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,2,4,873199,Chris Greaves,1.3,0,10,2,935995,Afif Hossain,1,1,659081,Mark Watt,3,0,14,0,0,,,,,,0,"full and wide, shovels this out toward Davey at deep cover, who grows alligator arms with the ball hanging in the air before dropping just in front of him. Needed a dive to make it into a chance and he wouldn't put it in."
3286,213040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,4,1,"Greaves to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,2,2,873199,Chris Greaves,1.4,0,11,2,56025,Mahmudullah,2,4,659081,Mark Watt,3,0,14,0,0,,,,,,0,"full and wide, driven to long-off."
3287,213050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,5,1,"Greaves to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,3,5,873199,Chris Greaves,1.5,0,12,2,935995,Afif Hossain,2,2,659081,Mark Watt,3,0,14,0,0,,,,,,0,"full on fifth stump, driven toward point, throw from Sharif to the non-striker's end is just wide or it would've been very tight on the third umpire."
3288,213060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,14,6,2,"Greaves to Afif Hossain, 2 runs",0,0,0,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,56025,Mahmudullah,3,5,659081,Mark Watt,3,0,14,0,0,,,,,,0,"googly lands on a good length on off, thick edge goes wide of Cross and Watt fumbles the ball at short third man to turn a single into two valuable runs."
3289,214010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,1,0,"Wheal to Mahmudullah, no run",0,0,0,56025,Mahmudullah,3,6,807535,Brad Wheal,2.1,0,9,1,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,0,,,,,,0,good length ball on fifth stump skids a touch low to defeat an attempted steer to third man.
3290,214020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,2,0,"Wheal to Mahmudullah, no run",0,0,0,56025,Mahmudullah,3,7,807535,Brad Wheal,2.2,0,9,1,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,0,,,,,,0,length ball cuts Mahmudullah in two on an attempted charge. Somehow the ball clears the top of leg stump. Nervy times for Bangladesh.
3291,214030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,3,0,"Wheal to Mahmudullah, no run",0,0,0,56025,Mahmudullah,3,8,807535,Brad Wheal,2.3,0,9,1,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,0,,,,,,0,"full on sixth stump, wild heave with Mahmudullah's head bobbing all over and he misses again."
3292,214040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,4,2,"Wheal to Mahmudullah, 2 runs",0,0,0,56025,Mahmudullah,5,9,807535,Brad Wheal,2.4,0,11,1,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,0,,,,,,0,"full on off, heaves this to wide long-on where MacLeod dives along the rope to turn four into two. The tension is palpable as Scotland's fielders burst out in support of MacLeod's effort."
3293,214050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,5,1,"Wheal to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,6,10,807535,Brad Wheal,2.5,0,12,1,935995,Afif Hossain,4,3,873199,Chris Greaves,2,0,14,2,0,,,,,,0,"length ball on fifth stump, tries to swat this back over Wheal and it splices high just over extra cover for a nervy single."
3294,214060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,15,6,4,"Wheal to Afif Hossain, FOUR",1,0,0,935995,Afif Hossain,8,4,807535,Brad Wheal,3,0,16,1,56025,Mahmudullah,6,10,873199,Chris Greaves,2,0,14,2,0,,,,,,0,the pendulum swings again as Afif ends the over with a clever boundary. Pinpoint yorker on off stump from Wheal but Afif jams it out with such deftness to beat short third man on the ring skittling away to the rope.
3295,215010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,1,0,"Greaves to Mahmudullah, no run",0,0,0,56025,Mahmudullah,6,11,873199,Chris Greaves,2.1,0,14,2,935995,Afif Hossain,8,4,807535,Brad Wheal,3,0,16,1,0,,,,,,0,"full on fifth stump, driven straight to Berrington at extra cover."
3296,215020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,2,1,"Greaves to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,7,12,873199,Chris Greaves,2.2,0,15,2,935995,Afif Hossain,8,4,807535,Brad Wheal,3,0,16,1,0,,,,,,0,charges to make this into a low full toss slapped off the toe well short of long-on for one.
3297,215030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,3,2,"Greaves to Afif Hossain, 2 runs",0,0,0,935995,Afif Hossain,10,5,873199,Chris Greaves,2.3,0,17,2,56025,Mahmudullah,7,12,807535,Brad Wheal,3,0,16,1,0,,,,,,0,"googly lands on a good length on fourth stump, carves this behind point for a definite one but they come back for a tight second. Direct hit from the boundary, but he's in by a yard. Afif showing his wheels off on that sequence."
3298,215040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,4,0,"Greaves to Afif Hossain, no run",0,0,0,935995,Afif Hossain,10,6,873199,Chris Greaves,2.4,0,17,2,56025,Mahmudullah,7,12,807535,Brad Wheal,3,0,16,1,0,,,,,,0,"<b>dropped!</b> Fullish length ball on fifth stump, goes to drive and a thin edge is spilled by Cross, who didn't stay low enough for long enough and it clangs off his gloves."
3299,215050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,5,1,"Greaves to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,11,7,873199,Chris Greaves,2.5,0,18,2,56025,Mahmudullah,7,12,807535,Brad Wheal,3,0,16,1,0,,,,,,0,"good length ball on the stumps, goes to heave this behind square but mistimes it for just one."
3300,215060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,16,6,1,"Greaves to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,8,13,873199,Chris Greaves,3,0,19,2,935995,Afif Hossain,11,7,807535,Brad Wheal,3,0,16,1,0,,,,,,0,"good length ball on fourth stump, slapped to long-on for one."
3301,216010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,1,1,"Davey to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,9,14,407265,Josh Davey,3.1,0,13,1,935995,Afif Hossain,11,7,873199,Chris Greaves,3,0,19,2,0,,,,,,0,good length ball guided through the ring for a single.
3302,216020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,2,4,"Davey to Afif Hossain, FOUR",1,0,0,935995,Afif Hossain,15,8,407265,Josh Davey,3.2,0,17,1,56025,Mahmudullah,9,14,873199,Chris Greaves,3,0,19,2,0,,,,,,0,super stuff from Afif. Picked the right ball for the scoop. Davey was trying for yorker but is too full and Afif flicks a low full toss over the ring fielder at 45.
3303,216030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,3,1,"Davey to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,16,9,407265,Josh Davey,3.3,0,18,1,56025,Mahmudullah,9,14,873199,Chris Greaves,3,0,19,2,0,,,,,,0,"full and wide, going for wide yorker but drives this straight to MacLeod for a single at long-off."
3304,216040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,4,1,"Davey to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,10,15,407265,Josh Davey,3.4,0,19,1,935995,Afif Hossain,16,9,873199,Chris Greaves,3,0,19,2,0,,,,,,0,"108 kph short on the body with a slower ball, pulls this flat to deep square leg."
3305,216050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,5,1,"Davey to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,17,10,407265,Josh Davey,3.5,0,20,1,56025,Mahmudullah,10,15,873199,Chris Greaves,3,0,19,2,0,,,,,,0,short and wide off cutter slapped off the toe into cover.
3306,216060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,17,6,4,"Davey to Mahmudullah, FOUR",1,0,0,56025,Mahmudullah,14,16,407265,Josh Davey,4,0,24,1,935995,Afif Hossain,17,10,873199,Chris Greaves,3,0,19,2,0,,,,,,0,"goes for wide yorker, but Mahmudullah betters it with a reverse scoop to a 134 kph delivery to shovel this over short third man to the rope. Another crucial last ball boundary for Bangladesh gets them 12 off the over to keep pace with the required rate."
3307,217010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,1,1,"Watt to Afif Hossain, 1 run",0,0,0,935995,Afif Hossain,18,11,659081,Mark Watt,3.1,0,15,0,56025,Mahmudullah,14,16,407265,Josh Davey,4,0,24,1,0,,,,,,0,"full on fifth stump, Afif shuffles across and drives to long-off."
3308,217020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,2,1,"Watt to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,15,17,659081,Mark Watt,3.2,0,16,0,935995,Afif Hossain,18,11,407265,Josh Davey,4,0,24,1,0,,,,,,0,"full on off, smokes a drive past Watt's hands and Leask does a tremendous job at long-off denying a second run."
3309,217030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,3,0,"Watt to Afif Hossain, OUT",0,0,0,935995,Afif Hossain,18,12,659081,Mark Watt,3.3,0,16,1,56025,Mahmudullah,15,17,407265,Josh Davey,4,0,24,1,935995,Afif Hossain,Mark Watt,18,12,Afif Hossain c Davey b Watt 18 (22m 12b 2x4 0x6) SR: 150.00,0,the reluctance to come back for a second on the previous ball makes a difference! Watt darts this in full on middle and leg with Afif shuffling well across his stumps. Afif tries to heave this over midwicket but gets under it too much and skies this to the man on the rope. Too easy for Davey to pouch this five yards in from the rope.
3310,217040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,4,1,"Watt to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,16,18,659081,Mark Watt,3.4,0,17,1,410765,Nurul Hasan,0,0,407265,Josh Davey,4,0,24,1,0,,,,,,0,"full on middle, driven to Munsey at long-on for one."
3311,217050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,5,0,"Watt to Nurul Hasan, no run",0,0,0,410765,Nurul Hasan,0,1,659081,Mark Watt,3.5,0,17,1,56025,Mahmudullah,16,18,407265,Josh Davey,4,0,24,1,0,,,,,,0,"full on off, scuffed back to Watt."
3312,217060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,18,6,2,"Watt to Nurul Hasan, 2 runs",0,0,0,410765,Nurul Hasan,2,2,659081,Mark Watt,4,0,19,1,56025,Mahmudullah,16,18,407265,Josh Davey,4,0,24,1,0,,,,,,0,no last ball boundary in the over on this occasion. Watt finishes off a top-class over with another ball speared in full on fourth stump and it's guided away into cover for a pair.
3313,218010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,1,1,"Wheal to Mahmudullah, 1 run",0,0,0,56025,Mahmudullah,17,19,807535,Brad Wheal,3.1,0,17,1,410765,Nurul Hasan,2,2,659081,Mark Watt,4,0,19,1,0,,,,,,0,"low full toss at knee height on fourth stump, goes to drive and a thin edge goes to ground where Cross stops it behind the stumps on one bounce."
3314,218020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,2,0,"Wheal to Nurul Hasan, OUT",0,0,0,410765,Nurul Hasan,2,3,807535,Brad Wheal,3.2,0,17,2,56025,Mahmudullah,17,19,659081,Mark Watt,4,0,19,1,410765,Nurul Hasan,Brad Wheal,2,3,Nurul Hasan c MacLeod b Wheal 2 (5m 3b 0x4 0x6) SR: 66.66,0,"full on fifth stump, heaves this a mile high but not far enough. MacLeod is stationed on the rope at long-on. He takes the catch angling his hips into position so he swivels with the ball coming down over the rope, but his body control is impeccable and flicks it back up to himself after coming back into play. Most people would take that with their back to the rope and struggle to maintain balance but he turned his body sideways to make it a much easier take."
3315,218030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,3,6,"Wheal to Mahmudullah, SIX",1,0,0,56025,Mahmudullah,23,20,807535,Brad Wheal,3.3,0,23,2,833087,Mahedi Hasan,0,0,659081,Mark Watt,4,0,19,1,0,,,,,,0,"in the slot on sixth stump, the captain is not going to lie down! Clubs this 10 rows back over the deep midwicket rope."
3316,218040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,4,0,"Wheal to Mahmudullah, no run",0,0,0,56025,Mahmudullah,23,21,807535,Brad Wheal,3.4,0,23,2,833087,Mahedi Hasan,0,0,659081,Mark Watt,4,0,19,1,0,,,,,,0,yorker on middle at 133 kph jammed back to Wheal.
3317,218050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,5,0,"Wheal to Mahmudullah, OUT",0,0,0,56025,Mahmudullah,23,22,807535,Brad Wheal,3.5,0,23,3,833087,Mahedi Hasan,0,0,659081,Mark Watt,4,0,19,1,56025,Mahmudullah,Brad Wheal,23,22,Mahmudullah c MacLeod b Wheal 23 (40m 22b 1x4 1x6) SR: 104.54,0,"slower ball full on fifth stump, MacLeod is a magnet on the boundary today. Mahmudullah skies this to the Glaswegian at long-on, and this time it's a far more casual take three yards inside the rope. Scotland are closing in on a historic victory to open up the World Cup!"
3318,218060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,19,6,1,"Wheal to Mahedi Hasan, 1 run",0,0,0,833087,Mahedi Hasan,1,1,807535,Brad Wheal,4,0,24,3,629070,Mohammad Saifuddin,0,0,659081,Mark Watt,4,0,19,1,0,,,,,,0,"length ball on middle, punched to extra cover for one."
3319,219010,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,1,1,"Sharif to Mahedi Hasan, 1 run",0,0,0,833087,Mahedi Hasan,2,2,414970,Safyaan Sharif,2.1,0,10,0,629070,Mohammad Saifuddin,0,0,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"yorker on middle and leg, goes to scoop this and miscues it off his helmet before it dribbles away for a run. Given off the bat, or more accurately the glove, before clanging into the helmet. Concusssion check in progress."
3320,219020,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,2,4,"Sharif to Mohammad Saifuddin, FOUR",1,0,0,629070,Mohammad Saifuddin,4,1,414970,Safyaan Sharif,2.2,0,14,0,833087,Mahedi Hasan,2,2,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"full outside off, shovels this over mid-off who was up in the ring. Bangladesh isn't done yet. 19 off 4 needed."
3321,219030,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,3,1,"Sharif to Mohammad Saifuddin, 1 run",0,0,0,629070,Mohammad Saifuddin,5,2,414970,Safyaan Sharif,2.3,0,15,0,833087,Mahedi Hasan,2,2,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"yorker follows him backing away from leg, scuffs it out back to the bowler for one."
3322,219040,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,4,6,"Sharif to Mahedi Hasan, SIX",1,0,0,833087,Mahedi Hasan,8,3,414970,Safyaan Sharif,2.4,0,21,0,629070,Mohammad Saifuddin,5,2,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"full toss at thigh height clubbed high over square leg. Mahedi is desperately pleading for a no ball on height but it was definitely below the waist. Still it shows the nerves by Sharif, who misfires badly on the attempted yorker and pays the price."
3323,219050,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,5,4,"Sharif to Mahedi Hasan, FOUR",1,0,0,833087,Mahedi Hasan,12,4,414970,Safyaan Sharif,2.5,0,25,0,629070,Mohammad Saifuddin,5,2,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"low full toss on sixth stump at shin height, Mahedi flays this over extra cover for four but they needed to clear the rope on the full. Scotland will win this barring an illegal delivery off the final ball."
3324,219060,1273713,BAN v SCOT,BAN,SCOT,BAN,2,20,6,1,"Sharif to Mahedi Hasan, 1 run",0,0,0,833087,Mahedi Hasan,13,5,414970,Safyaan Sharif,3,0,26,0,629070,Mohammad Saifuddin,5,2,807535,Brad Wheal,4,0,24,3,0,,,,,,0,"short ball on middle, pulled to deep midwicket for one. <b>Scotland have won it by six runs! </b>"
3325,110,1273712,OMAN v PNG,OMAN,PNG,PNG,1,1,1,0,"Bilal Khan to Ura, no run",0,0,0,302845,Tony Ura,0,1,937953,Bilal Khan,0.1,0,0,0,440990,Lega Siaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"swing first up for the left-arm quick Bilal. On a length, 127ks, defended in front of middle and leg"
3326,120,1273712,OMAN v PNG,OMAN,PNG,PNG,1,1,2,0,"Bilal Khan to Ura, no run",0,0,0,302845,Tony Ura,0,2,937953,Bilal Khan,0.2,0,0,0,440990,Lega Siaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"short of a length, outside off, Ura slashes at it and is beaten by low bounce"
3327,130,1273712,OMAN v PNG,OMAN,PNG,PNG,1,1,3,0,"Bilal Khan to Ura, no run",0,0,0,302845,Tony Ura,0,3,937953,Bilal Khan,0.3,0,0,0,440990,Lega Siaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"swing back in again, and he plays this back to him again"
3328,140,1273712,OMAN v PNG,OMAN,PNG,PNG,1,1,4,0,"Bilal Khan to Ura, no run",0,0,0,302845,Tony Ura,0,4,937953,Bilal Khan,0.4,0,0,0,440990,Lega Siaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"more swing for Bilal, he closes the face looking for a single, but can't beat midwicket"
3329,150,1273712,OMAN v PNG,OMAN,PNG,PNG,1,1,5,0,"Bilal Khan to Ura, OUT",0,0,0,302845,Tony Ura,0,5,937953,Bilal Khan,0.5,0,0,1,440990,Lega Siaka,0,0,0,0,0,0,0,0,302845,Tony Ura,Bilal Khan,0,5,TP Ura  b Bilal Khan 0 (4m 5b 0x4 0x6) SR: 0.00,0,"first wicket of the World Cup. Played on. the swing does it. The first ambitious shot of the innings, and he gets an inside edge on this inswinging delivery. He is bowled"
